Category,State,Year,Value
Social_Sector_Expenditure,Delhi,1998-99,2245
Social_Sector_Expenditure,Delhi,1999-00,2461
Social_Sector_Expenditure,Delhi,2000-01,3000
Social_Sector_Expenditure,Delhi,2001-02,2989
Social_Sector_Expenditure,Delhi,2002-03,3492
Social_Sector_Expenditure,Delhi,2003-04,3465
Social_Sector_Expenditure,Delhi,2004-05,4267
Social_Sector_Expenditure,Delhi,2005-06,4566
Social_Sector_Expenditure,Delhi,2006-07,5139
Social_Sector_Expenditure,Delhi,2007-08,7353
Social_Sector_Expenditure,Delhi,2008-09,8920
Social_Sector_Expenditure,Delhi,2009-10,10510
Social_Sector_Expenditure,Delhi,2010-11,10810
Social_Sector_Expenditure,Delhi,2011-12,13210
Social_Sector_Expenditure,Delhi,2012-13,14570
Social_Sector_Expenditure,Delhi,2013-14,15430
Social_Sector_Expenditure,Delhi,2014-15,17780
Social_Sector_Expenditure,Delhi,2015-16,22230
Social_Sector_Expenditure,Puducherry,1980-81,0
Social_Sector_Expenditure,Puducherry,1981-82,0
Social_Sector_Expenditure,Puducherry,1982-83,0
Social_Sector_Expenditure,Puducherry,1983-84,0
Social_Sector_Expenditure,Puducherry,1984-85,0
Social_Sector_Expenditure,Puducherry,1985-86,0
Social_Sector_Expenditure,Puducherry,1986-87,0
Social_Sector_Expenditure,Puducherry,1987-88,0
Social_Sector_Expenditure,Puducherry,1988-89,0
Social_Sector_Expenditure,Puducherry,1989-90,0
Social_Sector_Expenditure,Puducherry,1990-91,0
Social_Sector_Expenditure,Puducherry,1991-92,0
Social_Sector_Expenditure,Puducherry,1992-93,0
Social_Sector_Expenditure,Puducherry,1993-94,0
Social_Sector_Expenditure,Puducherry,1994-95,0
Social_Sector_Expenditure,Puducherry,1995-96,0
Social_Sector_Expenditure,Puducherry,1996-97,0
Social_Sector_Expenditure,Puducherry,1997-98,0
Social_Sector_Expenditure,Puducherry,1998-99,0
Social_Sector_Expenditure,Puducherry,1999-00,0
Social_Sector_Expenditure,Puducherry,2000-01,0
Social_Sector_Expenditure,Puducherry,2001-02,0
Social_Sector_Expenditure,Puducherry,2002-03,0
Social_Sector_Expenditure,Puducherry,2003-04,0
Social_Sector_Expenditure,Puducherry,2004-05,0
Social_Sector_Expenditure,Puducherry,2005-06,797
Social_Sector_Expenditure,Puducherry,2006-07,800
Social_Sector_Expenditure,Puducherry,2007-08,927
Social_Sector_Expenditure,Puducherry,2008-09,1060
Social_Sector_Expenditure,Puducherry,2009-10,1370
Social_Sector_Expenditure,Puducherry,2010-11,1560
Social_Sector_Expenditure,Puducherry,2011-12,1720
Social_Sector_Expenditure,Puducherry,2012-13,1410
Social_Sector_Expenditure,Puducherry,2013-14,1870
Social_Sector_Expenditure,Puducherry,2014-15,2330
Social_Sector_Expenditure,Puducherry,2015-16,2730
