Category,State,Year,Value
Gross_Fiscal_Deficits,Kerala,2012-13,15000
Gross_Fiscal_Deficits,Kerala,2013-14,16940
Gross_Fiscal_Deficits,Kerala,2014-15,16000
Gross_Fiscal_Deficits,Kerala,2015-16,17700
Gross_Fiscal_Deficits,Madhya Pradesh,1980-81,337
Gross_Fiscal_Deficits,Madhya Pradesh,1981-82,238
Gross_Fiscal_Deficits,Madhya Pradesh,1982-83,291
Gross_Fiscal_Deficits,Madhya Pradesh,1983-84,366
Gross_Fiscal_Deficits,Madhya Pradesh,1984-85,494
Gross_Fiscal_Deficits,Madhya Pradesh,1985-86,516
Gross_Fiscal_Deficits,Madhya Pradesh,1986-87,561
Gross_Fiscal_Deficits,Madhya Pradesh,1987-88,725
Gross_Fiscal_Deficits,Madhya Pradesh,1988-89,871
Gross_Fiscal_Deficits,Madhya Pradesh,1989-90,723
Gross_Fiscal_Deficits,Madhya Pradesh,1990-91,1019
Gross_Fiscal_Deficits,Madhya Pradesh,1991-92,984
Gross_Fiscal_Deficits,Madhya Pradesh,1992-93,876
Gross_Fiscal_Deficits,Madhya Pradesh,1993-94,983
Gross_Fiscal_Deficits,Madhya Pradesh,1994-95,1417
Gross_Fiscal_Deficits,Madhya Pradesh,1995-96,1633
Gross_Fiscal_Deficits,Madhya Pradesh,1996-97,1926
Gross_Fiscal_Deficits,Madhya Pradesh,1997-98,1821
Gross_Fiscal_Deficits,Madhya Pradesh,1998-99,4127
Gross_Fiscal_Deficits,Madhya Pradesh,1999-00,3911
Gross_Fiscal_Deficits,Madhya Pradesh,2000-01,2712
Gross_Fiscal_Deficits,Madhya Pradesh,2001-02,3649
Gross_Fiscal_Deficits,Madhya Pradesh,2002-03,4060
Gross_Fiscal_Deficits,Madhya Pradesh,2003-04,7320
Gross_Fiscal_Deficits,Madhya Pradesh,2004-05,6490
Gross_Fiscal_Deficits,Madhya Pradesh,2005-06,4570
Gross_Fiscal_Deficits,Madhya Pradesh,2006-07,2750
Gross_Fiscal_Deficits,Madhya Pradesh,2007-08,2780
Gross_Fiscal_Deficits,Madhya Pradesh,2008-09,4430
Gross_Fiscal_Deficits,Madhya Pradesh,2009-10,6200
Gross_Fiscal_Deficits,Madhya Pradesh,2010-11,5270
Gross_Fiscal_Deficits,Madhya Pradesh,2011-12,5760
Gross_Fiscal_Deficits,Madhya Pradesh,2012-13,9420
Gross_Fiscal_Deficits,Madhya Pradesh,2013-14,9880
Gross_Fiscal_Deficits,Madhya Pradesh,2014-15,13570
Gross_Fiscal_Deficits,Madhya Pradesh,2015-16,16750
Gross_Fiscal_Deficits,Maharashtra,1980-81,463
Gross_Fiscal_Deficits,Maharashtra,1981-82,489
Gross_Fiscal_Deficits,Maharashtra,1982-83,552
Gross_Fiscal_Deficits,Maharashtra,1983-84,740
Gross_Fiscal_Deficits,Maharashtra,1984-85,1051
Gross_Fiscal_Deficits,Maharashtra,1985-86,1234
Gross_Fiscal_Deficits,Maharashtra,1986-87,1065
Gross_Fiscal_Deficits,Maharashtra,1987-88,1014
Gross_Fiscal_Deficits,Maharashtra,1988-89,1277
Gross_Fiscal_Deficits,Maharashtra,1989-90,1844
Gross_Fiscal_Deficits,Maharashtra,1990-91,1611
Gross_Fiscal_Deficits,Maharashtra,1991-92,1657
Gross_Fiscal_Deficits,Maharashtra,1992-93,2586
Gross_Fiscal_Deficits,Maharashtra,1993-94,2265
Gross_Fiscal_Deficits,Maharashtra,1994-95,2861
Gross_Fiscal_Deficits,Maharashtra,1995-96,4151
Gross_Fiscal_Deficits,Maharashtra,1996-97,4954
Gross_Fiscal_Deficits,Maharashtra,1997-98,6442
Gross_Fiscal_Deficits,Maharashtra,1998-99,7462
Gross_Fiscal_Deficits,Maharashtra,1999-00,11706
Gross_Fiscal_Deficits,Maharashtra,2000-01,8976
Gross_Fiscal_Deficits,Maharashtra,2001-02,10898
Gross_Fiscal_Deficits,Maharashtra,2002-03,14290
Gross_Fiscal_Deficits,Maharashtra,2003-04,17930
Gross_Fiscal_Deficits,Maharashtra,2004-05,18620
Gross_Fiscal_Deficits,Maharashtra,2005-06,17630
Gross_Fiscal_Deficits,Maharashtra,2006-07,11550
Gross_Fiscal_Deficits,Maharashtra,2007-08,-2820
Gross_Fiscal_Deficits,Maharashtra,2008-09,14000
Gross_Fiscal_Deficits,Maharashtra,2009-10,26160
Gross_Fiscal_Deficits,Maharashtra,2010-11,18860
Gross_Fiscal_Deficits,Maharashtra,2011-12,19970
Gross_Fiscal_Deficits,Maharashtra,2012-13,13740
Gross_Fiscal_Deficits,Maharashtra,2013-14,26020
Gross_Fiscal_Deficits,Maharashtra,2014-15,37250
Gross_Fiscal_Deficits,Maharashtra,2015-16,30730
Gross_Fiscal_Deficits,Manipur,1980-81,-7
Gross_Fiscal_Deficits,Manipur,1981-82,27
Gross_Fiscal_Deficits,Manipur,1982-83,17
Gross_Fiscal_Deficits,Manipur,1983-84,26
Gross_Fiscal_Deficits,Manipur,1984-85,15
Gross_Fiscal_Deficits,Manipur,1985-86,-9
Gross_Fiscal_Deficits,Manipur,1986-87,32
Gross_Fiscal_Deficits,Manipur,1987-88,17
Gross_Fiscal_Deficits,Manipur,1988-89,33
Gross_Fiscal_Deficits,Manipur,1989-90,71
Gross_Fiscal_Deficits,Manipur,1990-91,40
Gross_Fiscal_Deficits,Manipur,1991-92,69
Gross_Fiscal_Deficits,Manipur,1992-93,18
Gross_Fiscal_Deficits,Manipur,1993-94,-20
Gross_Fiscal_Deficits,Manipur,1994-95,62
Gross_Fiscal_Deficits,Manipur,1995-96,105
Gross_Fiscal_Deficits,Manipur,1996-97,168
Gross_Fiscal_Deficits,Manipur,1997-98,188
Gross_Fiscal_Deficits,Manipur,1998-99,106
Gross_Fiscal_Deficits,Manipur,1999-00,656
Gross_Fiscal_Deficits,Manipur,2000-01,234
Gross_Fiscal_Deficits,Manipur,2001-02,340
Gross_Fiscal_Deficits,Manipur,2002-03,250
Gross_Fiscal_Deficits,Manipur,2003-04,290
Gross_Fiscal_Deficits,Manipur,2004-05,450
Gross_Fiscal_Deficits,Manipur,2005-06,270
Gross_Fiscal_Deficits,Manipur,2006-07,480
Gross_Fiscal_Deficits,Manipur,2007-08,-100
Gross_Fiscal_Deficits,Manipur,2008-09,220
Gross_Fiscal_Deficits,Manipur,2009-10,730
Gross_Fiscal_Deficits,Manipur,2010-11,570
Gross_Fiscal_Deficits,Manipur,2011-12,1050
Gross_Fiscal_Deficits,Manipur,2012-13,0
Gross_Fiscal_Deficits,Manipur,2013-14,-270
Gross_Fiscal_Deficits,Manipur,2014-15,930
Gross_Fiscal_Deficits,Manipur,2015-16,580
Gross_Fiscal_Deficits,Meghalaya,1980-81,-8
Gross_Fiscal_Deficits,Meghalaya,1981-82,17
Gross_Fiscal_Deficits,Meghalaya,1982-83,15
Gross_Fiscal_Deficits,Meghalaya,1983-84,10
Gross_Fiscal_Deficits,Meghalaya,1984-85,2
Gross_Fiscal_Deficits,Meghalaya,1985-86,-8
Gross_Fiscal_Deficits,Meghalaya,1986-87,5
Gross_Fiscal_Deficits,Meghalaya,1987-88,2
Gross_Fiscal_Deficits,Meghalaya,1988-89,10
Gross_Fiscal_Deficits,Meghalaya,1989-90,31
Gross_Fiscal_Deficits,Meghalaya,1990-91,41
Gross_Fiscal_Deficits,Meghalaya,1991-92,72
Gross_Fiscal_Deficits,Meghalaya,1992-93,93
Gross_Fiscal_Deficits,Meghalaya,1993-94,88
Gross_Fiscal_Deficits,Meghalaya,1994-95,35
Gross_Fiscal_Deficits,Meghalaya,1995-96,52
Gross_Fiscal_Deficits,Meghalaya,1996-97,23
Gross_Fiscal_Deficits,Meghalaya,1997-98,127
Gross_Fiscal_Deficits,Meghalaya,1998-99,147
Gross_Fiscal_Deficits,Meghalaya,1999-00,209
Gross_Fiscal_Deficits,Meghalaya,2000-01,250
Gross_Fiscal_Deficits,Meghalaya,2001-02,221
Gross_Fiscal_Deficits,Meghalaya,2002-03,160
Gross_Fiscal_Deficits,Meghalaya,2003-04,200
Gross_Fiscal_Deficits,Meghalaya,2004-05,310
Gross_Fiscal_Deficits,Meghalaya,2005-06,180
Gross_Fiscal_Deficits,Meghalaya,2006-07,80
Gross_Fiscal_Deficits,Meghalaya,2007-08,210
Gross_Fiscal_Deficits,Meghalaya,2008-09,440
Gross_Fiscal_Deficits,Meghalaya,2009-10,230
Gross_Fiscal_Deficits,Meghalaya,2010-11,340
Gross_Fiscal_Deficits,Meghalaya,2011-12,1070
Gross_Fiscal_Deficits,Meghalaya,2012-13,400
Gross_Fiscal_Deficits,Meghalaya,2013-14,380
Gross_Fiscal_Deficits,Meghalaya,2014-15,530
Gross_Fiscal_Deficits,Meghalaya,2015-16,820
Gross_Fiscal_Deficits,Mizoram,1980-81,0
Gross_Fiscal_Deficits,Mizoram,1981-82,0
Gross_Fiscal_Deficits,Mizoram,1982-83,0
Gross_Fiscal_Deficits,Mizoram,1983-84,0
Gross_Fiscal_Deficits,Mizoram,1984-85,0
Gross_Fiscal_Deficits,Mizoram,1985-86,41
Gross_Fiscal_Deficits,Mizoram,1986-87,-22
Gross_Fiscal_Deficits,Mizoram,1987-88,102
Gross_Fiscal_Deficits,Mizoram,1988-89,11
Gross_Fiscal_Deficits,Mizoram,1989-90,-3
Gross_Fiscal_Deficits,Mizoram,1990-91,-94
Gross_Fiscal_Deficits,Mizoram,1991-92,5
Gross_Fiscal_Deficits,Mizoram,1992-93,60
Gross_Fiscal_Deficits,Mizoram,1993-94,8
Gross_Fiscal_Deficits,Mizoram,1994-95,38
Gross_Fiscal_Deficits,Mizoram,1995-96,71
Gross_Fiscal_Deficits,Mizoram,1996-97,125
Gross_Fiscal_Deficits,Mizoram,1997-98,124
Gross_Fiscal_Deficits,Mizoram,1998-99,132
Gross_Fiscal_Deficits,Mizoram,1999-00,179
Gross_Fiscal_Deficits,Mizoram,2000-01,375
Gross_Fiscal_Deficits,Mizoram,2001-02,422
Gross_Fiscal_Deficits,Mizoram,2002-03,320
Gross_Fiscal_Deficits,Mizoram,2003-04,310
Gross_Fiscal_Deficits,Mizoram,2004-05,230
Gross_Fiscal_Deficits,Mizoram,2005-06,400
Gross_Fiscal_Deficits,Mizoram,2006-07,190
Gross_Fiscal_Deficits,Mizoram,2007-08,390
Gross_Fiscal_Deficits,Mizoram,2008-09,90
Gross_Fiscal_Deficits,Mizoram,2009-10,310
Gross_Fiscal_Deficits,Mizoram,2010-11,650
Gross_Fiscal_Deficits,Mizoram,2011-12,210
Gross_Fiscal_Deficits,Mizoram,2012-13,580
Gross_Fiscal_Deficits,Mizoram,2013-14,750
Gross_Fiscal_Deficits,Mizoram,2014-15,2000
Gross_Fiscal_Deficits,Mizoram,2015-16,110
Gross_Fiscal_Deficits,Nagaland,1980-81,-26
Gross_Fiscal_Deficits,Nagaland,1981-82,20
Gross_Fiscal_Deficits,Nagaland,1982-83,30
Gross_Fiscal_Deficits,Nagaland,1983-84,41
Gross_Fiscal_Deficits,Nagaland,1984-85,-5
Gross_Fiscal_Deficits,Nagaland,1985-86,-12
Gross_Fiscal_Deficits,Nagaland,1986-87,30
Gross_Fiscal_Deficits,Nagaland,1987-88,60
Gross_Fiscal_Deficits,Nagaland,1988-89,48
Gross_Fiscal_Deficits,Nagaland,1989-90,141
Gross_Fiscal_Deficits,Nagaland,1990-91,102
Gross_Fiscal_Deficits,Nagaland,1991-92,96
Gross_Fiscal_Deficits,Nagaland,1992-93,138
Gross_Fiscal_Deficits,Nagaland,1993-94,174
Gross_Fiscal_Deficits,Nagaland,1994-95,239
Gross_Fiscal_Deficits,Nagaland,1995-96,231
Gross_Fiscal_Deficits,Nagaland,1996-97,184
Gross_Fiscal_Deficits,Nagaland,1997-98,204
Gross_Fiscal_Deficits,Nagaland,1998-99,243
Gross_Fiscal_Deficits,Nagaland,1999-00,249
Gross_Fiscal_Deficits,Nagaland,2000-01,359
Gross_Fiscal_Deficits,Nagaland,2001-02,366
Gross_Fiscal_Deficits,Nagaland,2002-03,440
Gross_Fiscal_Deficits,Nagaland,2003-04,-160
Gross_Fiscal_Deficits,Nagaland,2004-05,220
Gross_Fiscal_Deficits,Nagaland,2005-06,310
Gross_Fiscal_Deficits,Nagaland,2006-07,160
Gross_Fiscal_Deficits,Nagaland,2007-08,400
Gross_Fiscal_Deficits,Nagaland,2008-09,340
Gross_Fiscal_Deficits,Nagaland,2009-10,520
Gross_Fiscal_Deficits,Nagaland,2010-11,310
Gross_Fiscal_Deficits,Nagaland,2011-12,540
Gross_Fiscal_Deficits,Nagaland,2012-13,650
Gross_Fiscal_Deficits,Nagaland,2013-14,460
Gross_Fiscal_Deficits,Nagaland,2014-15,850
Gross_Fiscal_Deficits,Nagaland,2015-16,1160
Gross_Fiscal_Deficits,Odisha,1980-81,134
Gross_Fiscal_Deficits,Odisha,1981-82,142
Gross_Fiscal_Deficits,Odisha,1982-83,212
Gross_Fiscal_Deficits,Odisha,1983-84,192
Gross_Fiscal_Deficits,Odisha,1984-85,328
Gross_Fiscal_Deficits,Odisha,1985-86,326
Gross_Fiscal_Deficits,Odisha,1986-87,372
Gross_Fiscal_Deficits,Odisha,1987-88,506
Gross_Fiscal_Deficits,Odisha,1988-89,550
Gross_Fiscal_Deficits,Odisha,1989-90,574
Gross_Fiscal_Deficits,Odisha,1990-91,616
Gross_Fiscal_Deficits,Odisha,1991-92,913
Gross_Fiscal_Deficits,Odisha,1992-93,740
Gross_Fiscal_Deficits,Odisha,1993-94,902
Gross_Fiscal_Deficits,Odisha,1994-95,1159
Gross_Fiscal_Deficits,Odisha,1995-96,1396
Gross_Fiscal_Deficits,Odisha,1996-97,1602
Gross_Fiscal_Deficits,Odisha,1997-98,1803
Gross_Fiscal_Deficits,Odisha,1998-99,2916
Gross_Fiscal_Deficits,Odisha,1999-00,3746
Gross_Fiscal_Deficits,Odisha,2000-01,3325
Gross_Fiscal_Deficits,Odisha,2001-02,3964
Gross_Fiscal_Deficits,Odisha,2002-03,2820
Gross_Fiscal_Deficits,Odisha,2003-04,3570
Gross_Fiscal_Deficits,Odisha,2004-05,1370
Gross_Fiscal_Deficits,Odisha,2005-06,280
Gross_Fiscal_Deficits,Odisha,2006-07,-820
Gross_Fiscal_Deficits,Odisha,2007-08,-1320
Gross_Fiscal_Deficits,Odisha,2008-09,330
Gross_Fiscal_Deficits,Odisha,2009-10,2270
Gross_Fiscal_Deficits,Odisha,2010-11,660
Gross_Fiscal_Deficits,Odisha,2011-12,-620
Gross_Fiscal_Deficits,Odisha,2012-13,0
Gross_Fiscal_Deficits,Odisha,2013-14,4630
Gross_Fiscal_Deficits,Odisha,2014-15,9140
Gross_Fiscal_Deficits,Odisha,2015-16,10400
Gross_Fiscal_Deficits,Punjab,1980-81,160
Gross_Fiscal_Deficits,Punjab,1981-82,178
Gross_Fiscal_Deficits,Punjab,1982-83,183
Gross_Fiscal_Deficits,Punjab,1983-84,262
Gross_Fiscal_Deficits,Punjab,1984-85,479
Gross_Fiscal_Deficits,Punjab,1985-86,566
Gross_Fiscal_Deficits,Punjab,1986-87,343
Gross_Fiscal_Deficits,Punjab,1987-88,968
Gross_Fiscal_Deficits,Punjab,1988-89,833
Gross_Fiscal_Deficits,Punjab,1989-90,909
Gross_Fiscal_Deficits,Punjab,1990-91,1242
Gross_Fiscal_Deficits,Punjab,1991-92,1151
Gross_Fiscal_Deficits,Punjab,1992-93,1252
Gross_Fiscal_Deficits,Punjab,1993-94,1493
Gross_Fiscal_Deficits,Punjab,1994-95,1785
Gross_Fiscal_Deficits,Punjab,1995-96,1365
Gross_Fiscal_Deficits,Punjab,1996-97,1465
Gross_Fiscal_Deficits,Punjab,1997-98,2478
Gross_Fiscal_Deficits,Punjab,1998-99,3779
Gross_Fiscal_Deficits,Punjab,1999-00,3195
Gross_Fiscal_Deficits,Punjab,2000-01,3904
Gross_Fiscal_Deficits,Punjab,2001-02,4958
Gross_Fiscal_Deficits,Punjab,2002-03,4400
Gross_Fiscal_Deficits,Punjab,2003-04,4880
Gross_Fiscal_Deficits,Punjab,2004-05,4040
Gross_Fiscal_Deficits,Punjab,2005-06,2660
Gross_Fiscal_Deficits,Punjab,2006-07,4380
Gross_Fiscal_Deficits,Punjab,2007-08,4600
Gross_Fiscal_Deficits,Punjab,2008-09,6690
Gross_Fiscal_Deficits,Punjab,2009-10,6170
Gross_Fiscal_Deficits,Punjab,2010-11,7140
Gross_Fiscal_Deficits,Punjab,2011-12,8490
Gross_Fiscal_Deficits,Punjab,2012-13,9350
Gross_Fiscal_Deficits,Punjab,2013-14,8790
Gross_Fiscal_Deficits,Punjab,2014-15,10400
Gross_Fiscal_Deficits,Punjab,2015-16,11900
Gross_Fiscal_Deficits,Rajasthan,1980-81,207
Gross_Fiscal_Deficits,Rajasthan,1981-82,327
Gross_Fiscal_Deficits,Rajasthan,1982-83,275
Gross_Fiscal_Deficits,Rajasthan,1983-84,298
Gross_Fiscal_Deficits,Rajasthan,1984-85,363
Gross_Fiscal_Deficits,Rajasthan,1985-86,343
Gross_Fiscal_Deficits,Rajasthan,1986-87,467
Gross_Fiscal_Deficits,Rajasthan,1987-88,903
Gross_Fiscal_Deficits,Rajasthan,1988-89,736
Gross_Fiscal_Deficits,Rajasthan,1989-90,581
Gross_Fiscal_Deficits,Rajasthan,1990-91,545
Gross_Fiscal_Deficits,Rajasthan,1991-92,792
Gross_Fiscal_Deficits,Rajasthan,1992-93,1159
Gross_Fiscal_Deficits,Rajasthan,1993-94,1470
Gross_Fiscal_Deficits,Rajasthan,1994-95,1763
Gross_Fiscal_Deficits,Rajasthan,1995-96,2574
Gross_Fiscal_Deficits,Rajasthan,1996-97,2507
Gross_Fiscal_Deficits,Rajasthan,1997-98,2552
Gross_Fiscal_Deficits,Rajasthan,1998-99,5151
Gross_Fiscal_Deficits,Rajasthan,1999-00,5361
Gross_Fiscal_Deficits,Rajasthan,2000-01,4313
Gross_Fiscal_Deficits,Rajasthan,2001-02,5748
Gross_Fiscal_Deficits,Rajasthan,2002-03,6110
Gross_Fiscal_Deficits,Rajasthan,2003-04,7370
Gross_Fiscal_Deficits,Rajasthan,2004-05,6150
Gross_Fiscal_Deficits,Rajasthan,2005-06,5150
Gross_Fiscal_Deficits,Rajasthan,2006-07,3970
Gross_Fiscal_Deficits,Rajasthan,2007-08,3410
Gross_Fiscal_Deficits,Rajasthan,2008-09,6970
Gross_Fiscal_Deficits,Rajasthan,2009-10,10300
Gross_Fiscal_Deficits,Rajasthan,2010-11,4130
Gross_Fiscal_Deficits,Rajasthan,2011-12,3630
Gross_Fiscal_Deficits,Rajasthan,2012-13,8530
Gross_Fiscal_Deficits,Rajasthan,2013-14,15190
Gross_Fiscal_Deficits,Rajasthan,2014-15,23160
Gross_Fiscal_Deficits,Rajasthan,2015-16,20610
Gross_Fiscal_Deficits,Sikkim,1980-81,6
Gross_Fiscal_Deficits,Sikkim,1981-82,5
Gross_Fiscal_Deficits,Sikkim,1982-83,-2
Gross_Fiscal_Deficits,Sikkim,1983-84,7
Gross_Fiscal_Deficits,Sikkim,1984-85,-3
Gross_Fiscal_Deficits,Sikkim,1985-86,12
Gross_Fiscal_Deficits,Sikkim,1986-87,1
Gross_Fiscal_Deficits,Sikkim,1987-88,9
Gross_Fiscal_Deficits,Sikkim,1988-89,11
Gross_Fiscal_Deficits,Sikkim,1989-90,30
Gross_Fiscal_Deficits,Sikkim,1990-91,20
Gross_Fiscal_Deficits,Sikkim,1991-92,41
Gross_Fiscal_Deficits,Sikkim,1992-93,34
Gross_Fiscal_Deficits,Sikkim,1993-94,31
Gross_Fiscal_Deficits,Sikkim,1994-95,46
Gross_Fiscal_Deficits,Sikkim,1995-96,40
Gross_Fiscal_Deficits,Sikkim,1996-97,56
Gross_Fiscal_Deficits,Sikkim,1997-98,67
Gross_Fiscal_Deficits,Sikkim,1998-99,147
Gross_Fiscal_Deficits,Sikkim,1999-00,93
Gross_Fiscal_Deficits,Sikkim,2000-01,51
Gross_Fiscal_Deficits,Sikkim,2001-02,67
Gross_Fiscal_Deficits,Sikkim,2002-03,10
Gross_Fiscal_Deficits,Sikkim,2003-04,50
Gross_Fiscal_Deficits,Sikkim,2004-05,190
Gross_Fiscal_Deficits,Sikkim,2005-06,150
Gross_Fiscal_Deficits,Sikkim,2006-07,100
Gross_Fiscal_Deficits,Sikkim,2007-08,60
Gross_Fiscal_Deficits,Sikkim,2008-09,230
Gross_Fiscal_Deficits,Sikkim,2009-10,170
Gross_Fiscal_Deficits,Sikkim,2010-11,320
Gross_Fiscal_Deficits,Sikkim,2011-12,180
Gross_Fiscal_Deficits,Sikkim,2012-13,70
Gross_Fiscal_Deficits,Sikkim,2013-14,50
Gross_Fiscal_Deficits,Sikkim,2014-15,450
Gross_Fiscal_Deficits,Sikkim,2015-16,520
Gross_Fiscal_Deficits,Tamil Nadu,1980-81,210
Gross_Fiscal_Deficits,Tamil Nadu,1981-82,213
Gross_Fiscal_Deficits,Tamil Nadu,1982-83,326
Gross_Fiscal_Deficits,Tamil Nadu,1983-84,364
Gross_Fiscal_Deficits,Tamil Nadu,1984-85,398
Gross_Fiscal_Deficits,Tamil Nadu,1985-86,365
Gross_Fiscal_Deficits,Tamil Nadu,1986-87,454
Gross_Fiscal_Deficits,Tamil Nadu,1987-88,660
Gross_Fiscal_Deficits,Tamil Nadu,1988-89,654
Gross_Fiscal_Deficits,Tamil Nadu,1989-90,919
Gross_Fiscal_Deficits,Tamil Nadu,1990-91,1126
Gross_Fiscal_Deficits,Tamil Nadu,1991-92,1300
Gross_Fiscal_Deficits,Tamil Nadu,1992-93,1749
Gross_Fiscal_Deficits,Tamil Nadu,1993-94,1358
Gross_Fiscal_Deficits,Tamil Nadu,1994-95,1496
Gross_Fiscal_Deficits,Tamil Nadu,1995-96,1256
Gross_Fiscal_Deficits,Tamil Nadu,1996-97,2445
Gross_Fiscal_Deficits,Tamil Nadu,1997-98,2122
Gross_Fiscal_Deficits,Tamil Nadu,1998-99,4777
Gross_Fiscal_Deficits,Tamil Nadu,1999-00,5382
Gross_Fiscal_Deficits,Tamil Nadu,2000-01,5076
Gross_Fiscal_Deficits,Tamil Nadu,2001-02,4739
Gross_Fiscal_Deficits,Tamil Nadu,2002-03,6740
Gross_Fiscal_Deficits,Tamil Nadu,2003-04,5590
Gross_Fiscal_Deficits,Tamil Nadu,2004-05,5570
Gross_Fiscal_Deficits,Tamil Nadu,2005-06,2250
Gross_Fiscal_Deficits,Tamil Nadu,2006-07,3960
Gross_Fiscal_Deficits,Tamil Nadu,2007-08,3690
Gross_Fiscal_Deficits,Tamil Nadu,2008-09,8550
Gross_Fiscal_Deficits,Tamil Nadu,2009-10,11810
Gross_Fiscal_Deficits,Tamil Nadu,2010-11,16650
Gross_Fiscal_Deficits,Tamil Nadu,2011-12,17270
Gross_Fiscal_Deficits,Tamil Nadu,2012-13,16520
Gross_Fiscal_Deficits,Tamil Nadu,2013-14,20580
Gross_Fiscal_Deficits,Tamil Nadu,2014-15,27350
Gross_Fiscal_Deficits,Tamil Nadu,2015-16,31830
Gross_Fiscal_Deficits,Telangana,2013-14,0
Gross_Fiscal_Deficits,Telangana,2014-15,17400
Gross_Fiscal_Deficits,Telangana,2015-16,16970
Gross_Fiscal_Deficits,Tripura,1980-81,-9
Gross_Fiscal_Deficits,Tripura,1981-82,25
Gross_Fiscal_Deficits,Tripura,1982-83,17
Gross_Fiscal_Deficits,Tripura,1983-84,35
Gross_Fiscal_Deficits,Tripura,1984-85,12
Gross_Fiscal_Deficits,Tripura,1985-86,15
Gross_Fiscal_Deficits,Tripura,1986-87,15
Gross_Fiscal_Deficits,Tripura,1987-88,62
Gross_Fiscal_Deficits,Tripura,1988-89,84
Gross_Fiscal_Deficits,Tripura,1989-90,89
Gross_Fiscal_Deficits,Tripura,1990-91,86
Gross_Fiscal_Deficits,Tripura,1991-92,94
Gross_Fiscal_Deficits,Tripura,1992-93,23
Gross_Fiscal_Deficits,Tripura,1993-94,111
Gross_Fiscal_Deficits,Tripura,1994-95,110
Gross_Fiscal_Deficits,Tripura,1995-96,34
Gross_Fiscal_Deficits,Tripura,1996-97,122
Gross_Fiscal_Deficits,Tripura,1997-98,196
Gross_Fiscal_Deficits,Tripura,1998-99,118
Gross_Fiscal_Deficits,Tripura,1999-00,290
Gross_Fiscal_Deficits,Tripura,2000-01,445
Gross_Fiscal_Deficits,Tripura,2001-02,538
Gross_Fiscal_Deficits,Tripura,2002-03,540
Gross_Fiscal_Deficits,Tripura,2003-04,340
Gross_Fiscal_Deficits,Tripura,2004-05,240
Gross_Fiscal_Deficits,Tripura,2005-06,110
Gross_Fiscal_Deficits,Tripura,2006-07,-130
Gross_Fiscal_Deficits,Tripura,2007-08,20
Gross_Fiscal_Deficits,Tripura,2008-09,270
Gross_Fiscal_Deficits,Tripura,2009-10,-70
Gross_Fiscal_Deficits,Tripura,2010-11,250
Gross_Fiscal_Deficits,Tripura,2011-12,-260
Gross_Fiscal_Deficits,Tripura,2012-13,-340
Gross_Fiscal_Deficits,Tripura,2013-14,-50
Gross_Fiscal_Deficits,Tripura,2014-15,1320
Gross_Fiscal_Deficits,Tripura,2015-16,1940
Gross_Fiscal_Deficits,Uttar Pradesh,1980-81,551
Gross_Fiscal_Deficits,Uttar Pradesh,1981-82,452
Gross_Fiscal_Deficits,Uttar Pradesh,1982-83,582
Gross_Fiscal_Deficits,Uttar Pradesh,1983-84,1082
Gross_Fiscal_Deficits,Uttar Pradesh,1984-85,1494
Gross_Fiscal_Deficits,Uttar Pradesh,1985-86,1058
Gross_Fiscal_Deficits,Uttar Pradesh,1986-87,1410
Gross_Fiscal_Deficits,Uttar Pradesh,1987-88,1014
Gross_Fiscal_Deficits,Uttar Pradesh,1988-89,1802
Gross_Fiscal_Deficits,Uttar Pradesh,1989-90,2482
Gross_Fiscal_Deficits,Uttar Pradesh,1990-91,3068
Gross_Fiscal_Deficits,Uttar Pradesh,1991-92,2837
Gross_Fiscal_Deficits,Uttar Pradesh,1992-93,3711
Gross_Fiscal_Deficits,Uttar Pradesh,1993-94,3166
Gross_Fiscal_Deficits,Uttar Pradesh,1994-95,4767
Gross_Fiscal_Deficits,Uttar Pradesh,1995-96,4381
Gross_Fiscal_Deficits,Uttar Pradesh,1996-97,5956
Gross_Fiscal_Deficits,Uttar Pradesh,1997-98,7576
Gross_Fiscal_Deficits,Uttar Pradesh,1998-99,11633
Gross_Fiscal_Deficits,Uttar Pradesh,1999-00,11099
Gross_Fiscal_Deficits,Uttar Pradesh,2000-01,10180
Gross_Fiscal_Deficits,Uttar Pradesh,2001-02,9898
Gross_Fiscal_Deficits,Uttar Pradesh,2002-03,9500
Gross_Fiscal_Deficits,Uttar Pradesh,2003-04,16650
Gross_Fiscal_Deficits,Uttar Pradesh,2004-05,13000
Gross_Fiscal_Deficits,Uttar Pradesh,2005-06,10080
Gross_Fiscal_Deficits,Uttar Pradesh,2006-07,9620
Gross_Fiscal_Deficits,Uttar Pradesh,2007-08,13790
Gross_Fiscal_Deficits,Uttar Pradesh,2008-09,20510
Gross_Fiscal_Deficits,Uttar Pradesh,2009-10,18690
Gross_Fiscal_Deficits,Uttar Pradesh,2010-11,17250
Gross_Fiscal_Deficits,Uttar Pradesh,2011-12,15430
Gross_Fiscal_Deficits,Uttar Pradesh,2012-13,19240
Gross_Fiscal_Deficits,Uttar Pradesh,2013-14,23680
Gross_Fiscal_Deficits,Uttar Pradesh,2014-15,28380
Gross_Fiscal_Deficits,Uttar Pradesh,2015-16,31560
Gross_Fiscal_Deficits,Uttarakhand,1980-81,0
Gross_Fiscal_Deficits,Uttarakhand,1981-82,0
Gross_Fiscal_Deficits,Uttarakhand,1982-83,0
